"Case Number","Case Record Type","Case Type","Implementer","Account Name","Subject","Release Target","Complexity Cause (SE)","Release Actual","Case Last Modified Date","Cluster","Status","Time Estimate","Time Spent - Communication","Time Spent - Engineering"
"00132918","Support Team","","Veronika Derkach","L.L.Bean","We’ve posted your review email link behavior","5.6.1","Feature Request/ Disable (Design Required)","5.7.0","7/3/2012","C4","Closed","","1.250","6.000"
"00133217","Support Team","","Veronika Derkach","Bazaavoice us","Rayovac: SCI implementation","5.6.0","SCI","","7/3/2012","C4","Closed","0.00","0.250","2.000"
"00133218","Support Team","","Veronika Derkach","Bazaavoice us","Rayovac Industiry: SCI Implementation","5.6.0","SCI","","7/3/2012","C4","Closed","0.00","0.250","0.500"
"00133379","Support Team","","Veronika Derkach","Reebok","Activate Photo/Video Submission Feature","5.6.1","Feature Request/ Disable (No-Design)","","5/17/2012","C4","In Progress","","0.750","3.000"
"00133483","Strategic  Integration","PIE","Veronika Derkach","Suomalainen","INTERNAL CASE: PIE implementation","5.6.0","","","5/14/2012","C5","Closed","0.00","0.500","1.500"
"00134126","Strategic  Integration","Other","Veronika Derkach","Bazaavoice us","INTERNAL CASE: otto: migration changes to main display code.","5.6.1","","","5/17/2012","C4","Closed","0.00","0.000","0.500"
"00134616","Support Team","","Viktoriya Volochay","Altrec","security warnings on IE","","Feature Request/ Disable (No-Design)","","7/3/2012","C1","Closed","1.50","0.000","3.000"
"00136069","Support Team","","Viktoriya Volochay","Bazaavoice us","Internal SCI Request: Aer1","5.8.1","SCI","","7/3/2012","C4","Closed","","","0.750"
"00136168","Support Team","","Viktoriya Volochay","Karstadt","Switch social bookmark buttons on karstadt.de","","Feature Request/ Disable (No-Design)","","6/26/2012","C5","In Progress","2.00","0.500","4.000"
"00136295","Strategic  Integration","Social Commerce Upgrade","Viktoriya Volochay","Bazaavoice us","Сlarisonic: SCI tracker migration","","","","6/18/2012","C4","Closed","","","1.750"
"00136311","Strategic  Integration","Social Commerce Upgrade","Viktoriya Volochay","Bazaavoice us","Comet: SCI tracker migration","","","","6/18/2012","C4","Closed","","","1.750"
"00136437","Strategic  Integration","Social Commerce Upgrade","Viktoriya Volochay","Bazaavoice us","CrateAndBarrel: SCI tracker Migration","","","","7/2/2012","C4","Closed","","0.000","2.000"
"00136618","Strategic  Integration","Social Commerce Upgrade","Viktoriya Volochay","Bazaavoice us","Orvis: SCI tracker migration","","","","6/19/2012","C4","Ready for Release","","0.000","2.000"
"00136623","Strategic  Integration","UI Migration","Viktoriya Volochay","Bazaavoice us","Sheplers: UI migration 5.1 -> to 5.6","","","","6/13/2012","C4","Closed","","0.000","1.500"
"00136809","Support Team","","Viktoriya Volochay","Bazaavoice us","Internal SCI for Chico's brands","4.7.7","SCI","","6/15/2012","C4","Closed","1.50","0.000","4.000"
"00136839","Support Team","","Viktoriya Volochay","Sears Canada","Need to correct the typos in the French copy","","Text Change","","7/3/2012","C2","In Progress","","0.500","2.000"
"00136913","Strategic  Integration","UI Migration","Viktoriya Volochay","Bazaavoice us","Dotti-au: 5.1 -> 5.6 UI migration","","","","6/18/2012","C4","Closed","","0.000","2.500"
"00137004","Support Team","","Viktoriya Volochay","Pacific Coast Feather Company","Chinese reviews on US Site","","Feature Request/ Disable (No-Design)","","7/6/2012","C2","In Progress","","0.000","2.000"
"00137078","Support Team","","Viktoriya Volochay","Bazaavoice us","Internal SCI Enablement for Pella","5.9.1","SCI","","6/25/2012","C4","Closed","","0.000","2.500"
"00137148","Support Team","","Viktoriya Volochay","Support Contacts to reassign","Action required:- INC000010034274:- corrections needed on PDP page","","Text Change","","7/2/2012","","Closed","1.50","0.250","0.750"
"00137151","Strategic  Integration","UI Migration","Viktoriya Volochay","Bazaavoice us","Internal WSJWine: 4.8 -> 5.6 UI migration","","","","6/18/2012","C4","Closed","","0.000","2.500"
"00137495","Strategic  Integration","UI Migration","Viktoriya Volochay","Bazaavoice us","Internal Altrec: 5.1 -> 5.6 UI migration","","","","6/19/2012","C4","Closed","","0.000","2.000"
"00137522","Support Team","","Viktoriya Volochay","Bazaavoice us","Internal JVL sci","5.9.1","SCI","","6/25/2012","C4","Closed","","0.000","2.750"
"00137772","Support Team","","Viktoriya Volochay","Bazaavoice us","Add Locale Picker to Container Store Staging Client Portal","","Feature Request/ Disable (No-Design)","","7/4/2012","C4","In Progress","","0.000","1.500"
"00137857","Support Team","","Viktoriya Volochay","Bazaavoice us","Internal SCI update for dell","5.5.0","SCI","","6/21/2012","C4","Closed","","0.000","1.500"
"00138270","Support Team","","Viktoriya Volochay","Bazaavoice us","Internal The Nutro Company SCI Implementation","6.0.0","SCI","","6/28/2012","C4","Closed","","0.500","2.000"
"00138269","Strategic  Integration","UI Migration","Viktoriya Volochay","Bazaavoice us","Internal Karstadt: 4.7 -> 5.6 UI migration","","","","6/25/2012","C4","Closed","","0.000","3.000"
"00138447","Support Team","","Viktoriya Volochay","Bazaavoice us","Internal SCI for Allen Edmonds","6.0.0","SCI","","6/28/2012","C4","Closed","","0.000","2.500"
"00138705","Strategic  Integration","UI Migration","Viktoriya Volochay","Bazaavoice us","Internal Blinds -> 5.6 UI migration","","","","6/28/2012","C4","In Progress","","0.000","3.000"
"00138710","Strategic  Integration","UI Migration","Viktoriya Volochay","Bazaavoice us","Internal MSCDirect -> 5.6 UI migration","","","","7/2/2012","C4","In Progress","","0.000","4.500"
"00139123","Strategic  Integration","UI Migration","Viktoriya Volochay","Bazaavoice us","Internal Starwood -> 5.6 UI migration","","","","7/6/2012","C4","Closed","","0.000","4.500"
"00139365","Support Team","","Viktoriya Volochay","Bazaavoice us","Internal SCI for gravely","6.1.0","SCI","","7/5/2012","C4","Ready for Release","","0.000","2.000"
"00139367","Support Team","","Viktoriya Volochay","Bazaavoice us","Internal SCI for ariens","6.1.0","SCI","","7/6/2012","C4","Ready for Release","","0.000","2.000"
"00114041","Strategic  Integration","PIE","Volodymyr Tretiak","Gresvig","Intersport PIE implementation","5.2.1","","","5/10/2012","C5","Closed","15.00","2.500","15.500"
"00114182","Strategic  Integration","PIE","Volodymyr Tretiak","Gresvig","G-Sport/ G-Max PIE implementation","5.2.1","","","5/10/2012","C5","Closed","0.00","4.000","17.500"
"00116652","Strategic  Integration","PIE","Volodymyr Tretiak","Ideal Shopping Direct","PIE for Create & Craft","5.8.2","","","7/5/2012","C5","Closed","1.00","1.000","10.000"
"00119098","Strategic  Integration","PIE","Volodymyr Tretiak","Deals Direct","Set up White Label PIE","5.5.1","","","5/9/2012","C5","Closed","","3.500","9.000"
"00121286","Support Team","","Volodymyr Tretiak","Epson America, Inc.","Epson Reivew Email Update Request","5.1.3","Minor UI Change","","7/3/2012","C1","Closed","","1.500","1.000"
"00121769","Strategic  Integration","Other","Volodymyr Tretiak","Bazaavoice us","EvansCycles: problem with Social Answering","5.7.0","QA Ticket","","5/25/2012","C4","Closed","5.00","0.000","5.000"
"00121773","Support Team","","Volodymyr Tretiak","","Eukanuba: no return link","5.0.10","QA Ticket","5.0.11","7/3/2012","","Closed","1.00","0.500","0.000"
"00121775","Support Team","","Volodymyr Tretiak","","Wiggle (PRR, A&A): Issues found during testing BVC-95317","5.0.12","QA Ticket","","7/3/2012","","Closed","","0.500","1.000"
"00121960","Strategic  Integration","Other","Volodymyr Tretiak","Fujitsu America","Fujitsu: UI migration to 5.0","5.0.10","Invalid","","3/4/2012","C4","Closed","3.00","","1.000"
"00122047","Strategic  Integration","Other","Volodymyr Tretiak","Eukanuba (P&G)","Eukanuba:UI migration to 5.0","5.0.10","","","3/4/2012","C4","Closed","","0.500",""
"00122236","Strategic  Integration","Other","Volodymyr Tretiak","Bazaavoice us","Tirebuyer: UI migration to 5.0","5.0.11","","","3/4/2012","C4","Closed","6.00","0.000","0.500"
"00122806","Strategic  Integration","Other","Volodymyr Tretiak","Wiggle","Wiggle: UI migration 4.7 -> 5.0","5.0.12","","","3/4/2012","C5","Closed","5.00","0.500","3.000"
"00122941","Strategic  Integration","Other","Volodymyr Tretiak","SkinStore","Skinstore: UI migration to 5.0","5.0.12","","","3/4/2012","C4","Closed","4.00","0.000","4.000"
"00123146","Strategic  Integration","Other","Volodymyr Tretiak","homebase","Homebase: issue found during testing BVC-112573","5.0.13","","","3/4/2012","","Closed","3.00","0.500","2.000"
"00123433","Strategic  Integration","Other","Volodymyr Tretiak","Home Depot Canada","Home Depot Multi-View Submission","5.1.3","","","3/4/2012","C2","Closed","30.00","0.500","3.500"
"00123429","Support Team","","Volodymyr Tretiak","Tommy Bahama","Tommy Bahama Needs to Upgrade to the 5.1 UI and SCI Version To Enable Reporting","5.1.2","Invalid","","7/3/2012","","Closed","0.00","0.000","1.500"
"00123623","Strategic  Integration","Other","Volodymyr Tretiak","Coach","Coach: Migrate UI version 4.7 -> 5.0","5.0.13","","","3/4/2012","C1","Closed","5.00","0.000","3.000"
"00123982","Support Team","","Volodymyr Tretiak","Carhartt, Inc.","Carhartt:  Unprovision Showcase Syndication services","5.1.2","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Ready for Release","0.50","2.000","0.500"
"00124810","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaavoice us","tdmortgage: Migrate UI version 4.9 -> 5.1","5.1.2","","","3/4/2012","C4","Closed","2.00","0.000","3.000"
"00124895","Strategic  Integration","UI Migration","Volodymyr Tretiak","La Redoute UK","laredoute-en: UI migration 4.7 -> 5.1","5.1.2","","","3/4/2012","","Closed","4.00","0.000","3.500"
"00125159","Strategic  Integration","PIE","Volodymyr Tretiak","The Entertainer","PIE implementation request","5.3.1","","","4/5/2012","C5","Closed","0.00","5.000","14.000"
"00125838","Support Team","","Volodymyr Tretiak","Nexxus (Alberto-Culver)","Need to start storing emails in Workbench","5.2.1","Feature Request/ Disable (No-Design)","5.2.1","7/3/2012","C4","Closed","7.00","2.000","10.000"
"00126224","Support Team","","Volodymyr Tretiak","Bazaavoice us","SCI for Frigidaire","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","","1.000","5.500"
"00126495","Strategic  Integration","UI Migration","Volodymyr Tretiak","Journeys","uiVersion to 5.1","5.1.5","","","3/4/2012","C4","Closed","","0.000","3.000"
"00128089","Support Team","","Volodymyr Tretiak","Tommy Bahama","Update R&R Submission Preview page with same design elements from new Stories design","5.2.1","Minor UI Change","5.2.1","7/3/2012","","Closed","5.00","1.000","4.000"
"00128489","Strategic  Integration","UI Migration","Volodymyr Tretiak","Nexxus (Alberto-Culver)","Nexxus: UI migration to 5.1","5.2.0","","","3/9/2012","C4","Closed","5.00","0.000","4.000"
"00128491","Strategic  Integration","UI Migration","Volodymyr Tretiak","St. Ives (Alberto-Culver)","Stives: UI migration to 5.1","5.2.0","","","3/9/2012","C4","Closed","5.00","0.000","4.000"
"00128745","Strategic  Integration","PIE","Volodymyr Tretiak","Bing Lee","Setup needed","5.9.0","","","6/13/2012","C5","Closed","2.00","0.000","2.500"
"00128767","Support Team","","Volodymyr Tretiak","Bazaavoice us","SCI request for tween","5.2.1","SCI","5.2.1","7/3/2012","C4","Closed","3.00","0.500","2.500"
"00129309","Strategic  Integration","UI Migration","Volodymyr Tretiak","Tween Brands","Tween: UI nigration 4.7 --> 5.1","5.2.1","","","3/14/2012","C4","Closed","3.00","0.000","2.500"
"00129381","Support Team","UI Migration","Volodymyr Tretiak","Bazaavoice us","Scotchbrite - UI migration 4.7 -> 5.1","5.2.1","Invalid","5.2.1","7/3/2012","C4","Closed","2.00","0.500","1.000"
"00129383","Support Team","","Volodymyr Tretiak","Bazaavoice us","onehanesplace: UI Migration version 4.7 -> 5.1","5.2.1","Invalid","5.2.1","7/3/2012","C4","Closed","4.00","0.500","4.500"
"00129396","Support Team","","Volodymyr Tretiak","Bazaavoice us","Canadiantire: Migrate UI version 4.7 -> 5.1","5.2.1","Invalid","5.2.2","7/3/2012","C4","Closed","5.50","0.000","6.000"
"00129726","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaavoice us","Opgi: UI migration to 5.1","5.9.1","Invalid","","6/19/2012","C4","In Progress","5.00","0.500","10.500"
"00129735","Support Team","","Volodymyr Tretiak","Bazaavoice us","Dotti-au: UI migration to 5.1","5.2.1","Invalid","5.2.2","7/3/2012","C4","Closed","3.00","0.000","3.000"
"00129839","Support Team","","Volodymyr Tretiak","Groupe MMA","mails envoyés aux contributeurs : peut-on en supprimer ?","5.9.1","Feature Request/ Disable (No-Design)","","6/19/2012","","In Progress","6.00","0.500","5.000"
"00129957","Strategic  Integration","Other","Volodymyr Tretiak","Bazaavoice us","SCI Request for Fujitsu","5.3.1","SCI","","4/3/2012","C4","Closed","3.00","0.500","3.000"
"00130253","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaavoice us","grainger: Migrate UI version 5.0 -> 5.3","5.9.1","Invalid","","6/19/2012","C4","New","4.50","0.000","4.500"
"00130622","Strategic  Integration","Other","Volodymyr Tretiak","Bazaavoice us","SCI Request for Gevalia","5.4.0","","","4/6/2012","C4","Closed","3.00","0.500","3.000"
"00130719","Strategic  Integration","Social Commerce Upgrade","Volodymyr Tretiak","LD Products/4inkjets","LD Products - Smart SEO Basic","5.9.1","","","6/25/2012","C1","Closed","30.00","1.500","33.000"
"00130977","Support Team","","Volodymyr Tretiak","Lysol (Reckitt)","Please enable Generic Review Submission Form for Lysol","5.5.1","Feature Request/ Disable (Design Required)","","7/3/2012","C6","Closed","","1.000","3.000"
"00131055","Support Team","","Volodymyr Tretiak","Bazaavoice us","Gevalia: Migrate UI version 4.9 -> 5.3","5.3.1","Invalid","5.4.1","7/3/2012","C4","Closed","5.00","0.000","5.500"
"00131056","Support Team","","Volodymyr Tretiak","Bazaavoice us","Frigidaire: Migrate UI version 4.7 -> 5.3","5.3.1","Invalid","5.4.1","7/3/2012","C4","Closed","5.00","0.000","3.000"
"00131057","Support Team","","Volodymyr Tretiak","Bazaavoice us","Ainsworth: Issues found during testing BVC-119570","","Minor UI Change","5.3.1","7/3/2012","C4","Closed","2.00","0.000","1.000"
"00131059","Strategic  Integration","Other","Volodymyr Tretiak","Bazaavoice us","Sheplers: incorrect alert configuration","5.6.1","Social Alerts","","5/10/2012","C4","Closed","8.50","1.000","10.000"
"00131146","Strategic  Integration","Other","Volodymyr Tretiak","Bazaavoice us","SCI Request for Hach","5.5.1","","","4/18/2012","C4","Closed","3.00","","3.000"
"00132374","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaavoice us","Canon-au migration to 5.3","5.5.1","","","4/24/2012","C4","Closed","5.00","0.500","4.000"
"00132435","Strategic  Integration","PIE","Volodymyr Tretiak","Homax Products Inc.","Homax: White-label PIE","5.9.1","","","7/3/2012","","In Progress","13.00","1.500","10.500"
"00132453","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaavoice us","Menswearhouse: UI migration to 5.3","5.5.1","","","4/24/2012","C4","Closed","3.00","0.500","4.000"
"00132803","Support Team","","Volodymyr Tretiak","Bazaavoice us","Star ratings missing labels","5.6.0","Feature Request/ Disable (No-Design)","5.6.0","7/3/2012","C4","Closed","4.00","0.500","4.000"
"00133209","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaavoice us","LowesCreativeIdeasi: UI migration to 5.3","5.6.0","","","5/8/2012","C4","Closed","5.00","0.000","5.000"
"00133279","Support Team","","Volodymyr Tretiak","Lenovo Group Limited","Change link of logo on Reviews.lenovo.com","","Invalid","5.6.1","7/3/2012","C4","Closed","3.00","0.500","2.000"
"00133587","Strategic  Integration","Other","Volodymyr Tretiak","Bazaavoice us","StrideRite: 'Answer approved' alert failing","5.6.2","","","5/18/2012","C4","Closed","5.00","0.000","5.000"
"00133893","Strategic  Integration","PIE","Volodymyr Tretiak","Bazaavoice us","PIE for IdealWorld","5.9.1","","","7/6/2012","C4","Closed","12.00","4.500","12.000"
"00134133","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaavoice us","sleepys: UI migration to 5.6","5.7.0","","","5/17/2012","C4","Closed","6.00","","6.000"
"00134281","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaavoice us","WLGore: Migrate UI version 5.0 -> 5.3","5.7.0","","","5/25/2012","C4","Closed","4.50","0.500","4.000"
"00134585","Support Team","","Volodymyr Tretiak","Bazaavoice us","Enable SCI","5.6.2","SCI","","7/3/2012","C4","Closed","3.00","0.000","2.000"
"00134588","Support Team","","Volodymyr Tretiak","Bazaavoice us","Change SCI version for SurfStitch","5.6.2","SCI","","7/3/2012","C4","Closed","0.50","0.000","1.000"
"00134683","Support Team","","Volodymyr Tretiak","Bazaavoice us","RYka SCI","5.7.0","SCI","","7/3/2012","C4","Closed","3.00","0.000","2.000"
"00135265","Strategic  Integration","Other","Volodymyr Tretiak","Bazaavoice us","SSSI_Syndication: syndication for Sears","5.9.1","","","6/19/2012","C4","In Progress","5.00","0.000","4.500"
"00136192","Support Team","","Volodymyr Tretiak","AeroGroup International Inc.","Sort order change","5.9.1","Invalid","","7/2/2012","C1","Closed","2.50","0.500","1.000"
"00136612","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaavoice us","Sussan: UI migration","5.8.1","","","6/14/2012","C4","Closed","4.00","0.000","3.000"
"00136808","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaavoice us","RemingtonProducts: UI migration","5.8.1","","","6/19/2012","C4","Closed","7.00","3.000","6.000"
"00136877","Support Team","","Volodymyr Tretiak","Blue Shield of California","Member Stories Add Question","5.9.1","Feature Request/ Disable (No-Design)","5.9.1","7/2/2012","C1","Closed","3.50","0.500","4.000"
"00137425","Support Team","","Volodymyr Tretiak","Tommy Bahama","Would like to adjust UI on the Story Submission page","6.0.0","Feature Request/ Disable (Design Required)","","7/6/2012","","In Progress","2.00","0.000","2.000"
"00137518","Support Team","","Volodymyr Tretiak","Bazaavoice us","SCI setup request","5.9.1","SCI","","6/27/2012","C4","Closed","2.00","0.000","2.000"
"00137520","Support Team","","Volodymyr Tretiak","Bazaavoice us","SCI setup request","5.9.1","SCI","","6/27/2012","C4","Closed","2.00","0.000","2.000"
"00137533","Support Team","","Volodymyr Tretiak","AT&T","Remove Ratings and Review Sweepstakes banner","5.9.1","Text Change","","7/2/2012","C4","Closed","2.00","0.500","1.000"
"00137679","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaavoice us","Aveda: Migrate UI version to 5.6","5.9.1","","","6/25/2012","C4","Closed","5.00","1.000","8.000"
"00137814","Strategic  Integration","PIE","Volodymyr Tretiak","Homax Products Inc.","GooGone: White-label PIE","5.9.1","","","7/3/2012","","In Progress","10.00","1.000","5.000"
"00139171","Strategic  Integration","PIE","Volodymyr Tretiak","Bazaavoice us","Telusmobility: RRM","","","","7/3/2012","C4","Assigned","3.00","0.000","2.500"
"00111342","Strategic  Integration","PIE","Yurii Vykaliuk","Orange / France Telecom","PIE Implementation","5.8.1","","","6/29/2012","","With Client","10.00","4.500","19.000"
"00111776","Strategic  Integration","PIE","Yurii Vykaliuk","Cortz","PIE Implementation for In the swim","5.1.6","","","6/14/2012","C1","Closed","0.00","0.000","5.500"
"00117116","Strategic  Integration","PIE","Yurii Vykaliuk","LeapFrog","PIE Request - Leapfrog","5.8.1","","","6/29/2012","C1","Ready for Release","0.00","21.500","39.000"
"00121053","Support Team","","Yurii Vykaliuk","Nationwide","Facebook R&R Banner Change","5.0.10","Feature Request/ Disable (Design Required)","5.0.10","7/3/2012","C4","Closed","2.00","3.000","7.500"
"00121831","Support Team","","Yurii Vykaliuk","Bazaavoice us","SearsCanada: Migrate UI version to 5.0","5.0.9","Feature Request/ Disable (No-Design)","5.0.9","7/3/2012","C4","Closed","3.00","0.000","6.000"
"00121837","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","Vodafone-uk: issues found during testing BVC-95287","5.0.12","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","0.00","","10.500"
"00121841","Support Team","","Yurii Vykaliuk","Bazaavoice us","Davidsbridal: issues found during testing BVC-94923","5.0.10","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","0.00","0.000","5.000"
"00122003","Support Team","","Yurii Vykaliuk","Bazaavoice us","Nationwide: Migrate UI version to 5.0","5.0.11","Feature Request/ Disable (No-Design)","5.0.10","7/3/2012","C4","Closed","3.00","0.000","3.000"
"00122002","Strategic  Integration","PIE","Yurii Vykaliuk","New Era Portfolio","PIE","5.0.12","","","3/4/2012","C2","Closed","0.00","0.000","2.000"
"00122298","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","Grouppublishing: Migrate UI version to 5.0","5.0.11","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","0.00","","3.000"
"00122399","Support Team","","Yurii Vykaliuk","Bazaavoice us","nextel.com.br : migrate to 5.0","5.0.11","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","3.00","0.000","3.000"
"00122536","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","Targetgallerydirect : Migrate UI version to 5.0","5.0.12","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","0.50","","3.500"
"00122538","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","Jmbruneau-en: Migrate UI version to 5.0","5.3.0","Feature Request/ Disable (No-Design)","","5/8/2012","C4","Closed","0.00","","27.500"
"00122849","Support Team","","Yurii Vykaliuk","Bazaavoice us","1800petmeds:Migrate UI version 4.9 -> 5.0","5.0.13","Feature Request/ Disable (No-Design)","5.0.13","7/3/2012","C4","Closed","0.50","0.000","0.500"
"00123147","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","Command (R&R): TS issues","5.1.1","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Closed","0.00","0.000","4.000"
"00123400","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","Customer Investigation","5.1.0","","","3/4/2012","C4","Closed","22.50","0.000","22.500"
"00123749","Support Team","","Yurii Vykaliuk","Fingerhut","Question about data feed to ExactTarget","5.1.3","Feed Edit","","7/3/2012","C4","AutoClosed - No Client Response","2.00","0.500","1.500"
"00123910","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","Feature investigation automation tool","","","","3/22/2012","C4","Closed","1.00","0.000","1.000"
"00123938","Support Team","","Yurii Vykaliuk","Lowe's","Email Address to be added to support portal","5.1.2","Feature Request/ Disable (Design Required)","","7/3/2012","C4","Closed","0.00","1.500","0.000"
"00124136","Support Team","","Yurii Vykaliuk","Optus Telco (Virgin Mobile Australia)","Social Alert Emails - HTML template update","5.1.4","Social Alerts","","7/3/2012","C5","Closed","2.00","3.500","8.000"
"00124209","Support Team","","Yurii Vykaliuk","The Body Shop UK (L'Oreal)","Smart SEO Issues - The Body Shop","5.1.4","Feature Request/ Disable (No-Design)","","7/3/2012","C4","AutoClosed - No Client Response","0.00","3.000","3.000"
"00124284","Support Team","","Yurii Vykaliuk","Horizon Hobby, Inc","Can we get the email address for the customers submitting reviews?","5.1.2","Feature Request/ Disable (No-Design)","","7/3/2012","C4","AutoClosed - No Client Response","1.00","2.000","1.000"
"00124566","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","The Limited: Re-platforming to Demandware","5.1.1","","","3/4/2012","C4","Closed","4.50","","4.500"
"00124941","Support Team","PIE","Yurii Vykaliuk","Adidas-Group","Social Alert Copy","5.2.1","Social Alerts","","7/3/2012","","AutoClosed - No Client Response","0.00","3.000","19.000"
"00125382","Support Team","","Yurii Vykaliuk","The Home Depot","Placement of page title is too high.","5.1.4","Minor UI Change","5.1.4","7/3/2012","C2","Closed","2.00","0.500","2.000"
"00126371","Support Team","","Yurii Vykaliuk","Bazaavoice us","SCI for Paris","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","2.00","0.000","2.500"
"00126374","Support Team","","Yurii Vykaliuk","Bazaavoice us","SCI for Loblaw","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","2.00","0.500","3.000"
"00126369","Support Team","","Yurii Vykaliuk","Bazaavoice us","SCI for Dermalogica","5.1.4","SCI","5.1.4","7/3/2012","C4","Closed","3.00","0.500","3.000"
"00127101","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","Dermalogica: Migrate UI version to 5.1","5.4.1","","","4/24/2012","C4","Closed","0.00","2.500","6.500"
"00127371","Support Team","","Yurii Vykaliuk","Canon U.S.A., Inc.","Add Border in Ratings div","","Minor UI Change","","7/3/2012","C4","Closed","0.00","2.000","3.500"
"00127594","Support Team","","Yurii Vykaliuk","L.L.Bean","A&A submission form","5.2.0","Text Change","","7/3/2012","C4","Closed","0.00","0.500","1.000"
"00127877","Support Team","","Yurii Vykaliuk","L.L.Bean","Contributor badges","5.2.1","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","0.00","2.500","6.000"
"00129266","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Cutco Knives (Vector Marketing)","Facebook Auth not working","5.2.1","","","3/22/2012","C4","Closed","3.00","1.500","5.000"
"00129338","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","Frenchconnection (R&R): Issues found during testing BVC-117964","5.8.1","","","6/12/2012","C4","In Progress","1.00","0.000","5.000"
"00129859","Support Team","","Yurii Vykaliuk","Bazaavoice us","SCI for AmericanMuscle","5.3.0","SCI","","7/3/2012","C4","Closed","2.00","1.500","5.500"
"00129863","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","Canon: Migrate UI version to 5.1","5.5.1","","","5/3/2012","C4","Closed","1.50","","5.000"
"00130297","Support Team","","Yurii Vykaliuk","Harman International (aka Harman-Kardon)","PDP - WRITE A REVIEW is missing from the User Reviews section when there is 1 current review for a product","5.4.1","Feature Request/ Disable (No-Design)","","7/3/2012","C4","Closed","8.00","2.000","8.500"
"00130387","Strategic  Integration","Other","Yurii Vykaliuk","L.L.Bean","Stories & Reviews - Rejected","5.8.1","","","7/6/2012","C4","In Progress","2.00","9.000","29.000"
"00130509","Support Team","","Yurii Vykaliuk","Bazaavoice us","SCI for Intercontinental","5.7.0","SCI","","7/3/2012","C4","Closed","1.00","4.500","7.000"
"00130515","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","Intercontinental: Migrate UI version to 5.1","5.7.0","","","5/22/2012","C4","Closed","1.00","","11.000"
"00132664","Support Team","","Yurii Vykaliuk","Canon U.S.A., Inc.","UI Migration and Speed-Optimized Markup","5.7.1","Feed Enablement","","7/3/2012","C4","Closed","","1.000","2.000"
"00132911","Support Team","","Yurii Vykaliuk","Canadian Tire Corporation, Limited","Pinterest","5.8.1","Feature Request/ Disable (Design Required)","","7/3/2012","C1","Closed","","6.000","8.000"
"00133603","Support Team","","Yurii Vykaliuk","Bazaavoice us","SCI for virginwines","5.6.0","SCI","","7/3/2012","C4","Closed","2.00","0.500","2.000"
"00134679","Strategic  Integration","Other","Yurii Vykaliuk","Bazaavoice us","Canadian Tire Hosted Authentication","5.8.1","","","7/3/2012","C4","In Progress","","11.000","77.000"
"00134811","Support Team","","Yurii Vykaliuk","Bazaavoice us","SCI for The Rockport Company","5.7.0","SCI","","7/3/2012","C4","Closed","2.00","0.500","2.500"
"00136302","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Bazaavoice us","Nutrena: SCI tracker migration","5.8.0","","","6/13/2012","C4","Ready for Release","","","3.500"
"00136417","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Bazaavoice us","Chicos: SCI tracker migration","5.8.0","","","6/13/2012","C4","Ready for Release","","","2.000"
"00136425","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Bazaavoice us","Cheapy: SCI tracker migration","5.8.0","","","6/13/2012","C4","Ready for Release","","","2.000"
