"Case Number","Case Record Type","Case Type","Implementer","Account Name","Subject","Release Target","Complexity Cause (SE)","Release Actual","Case Last Modified Date","Cluster","Status","Time Estimate","Time Spent - Communication","Time Spent - Engineering"
"00133264","Support Team","","Roman Melnyk","Bazaarvoice","INTERNAL: SCI with Coremetrics for Shearings","5.6.1","SCI","","5/4/2012","C4","In Progress","3.00","0.500","2.500"
"00132682","Support Team","","Roman Melnyk","Office Depot","Star ratings missing labels","5.6.0","Feature Request/ Disable (No-Design)","5.5.1","5/3/2012","C2","Closed","4.00","1.500","0.000"
"00132588","Support Team","","Roman Melnyk","Signature Gifts","'Read all reviews' link changed?","5.6.0","Minor UI Change","","5/4/2012","C5","In Progress","1.50","1.000","5.000"
"00132285","Support Team","","Roman Melnyk","Bazaarvoice","Icebreaker: migrate to 5.3","5.5.0","Feature Request/ Disable (No-Design)","5.5.0","4/24/2012","C4","Closed","0.00","0.750","6.500"
"00131970","Strategic  Integration","PIE","Roman Melnyk","Signature Gifts","Implement PIE","5.6.1","","","5/4/2012","C5","In Progress","8.00","7.000","8.000"
"00131927","Support Team","","Roman Melnyk","US Cellular","We have 2 different Samsung Galaxy S2 ask and answer not same","","Feature Request/ Disable (No-Design)","","5/4/2012","","In Progress","0.50","0.500","0.500"
"00131889","Strategic  Integration","UI Migration","Roman Melnyk","Bazaarvoice","officedepot: Migrate UI version 4.8 -> 5.3","5.5.0","","","4/24/2012","C4","Closed","0.00","0.500","5.500"
"00131812","Strategic  Integration","Other","Roman Melnyk","Bazaarvoice","INTERNAL: Walmart: UI bugfix on Staging","5.5.0","","","4/23/2012","C4","Closed","0.00","0.750","5.000"
"00131785","Strategic  Integration","Other","Roman Melnyk","Bazaarvoice","INTERNAL: Cheapy: UI fixes","5.5.0","","","4/23/2012","C4","Closed","1.00","1.250","2.000"
"00131497","Strategic  Integration","UI Migration","Roman Melnyk","Bazaarvoice","INTERNAL: ZumbaFitness: defaultUI migration to 5.3","5.4.1","","","4/10/2012","C4","Closed","3.50","0.500","1.000"
"00131494","Strategic  Integration","UI Migration","Roman Melnyk","Bazaarvoice","INTERNAL: Tekk: defaultUI migration to 5.3","5.5.0","","","4/17/2012","C4","Closed","","0.500","4.500"
"00131261","Strategic  Integration","UI Migration","Roman Melnyk","Bazaarvoice","INTERNAL: FrontGate: defaultUI migration to 5.3","5.4.1","","","4/12/2012","C4","Closed","5.00","0.500","4.000"
"00131259","Strategic  Integration","UI Migration","Roman Melnyk","Bazaarvoice","INTERNAL: GrandinRoad: defaultUI migration to 5.3","5.4.1","","","4/12/2012","C4","Closed","4.00","0.500","4.000"
"00131170","Support Team","","Roman Melnyk","Lifetime Brands, Inc.","Remove offer from PI email","5.4.1","Feature Request/ Disable (No-Design)","5.4.1","4/17/2012","","Closed","2.00","2.000","2.500"
"00131060","Strategic  Integration","Other","Roman Melnyk","Bazaarvoice","AllenEdmonds: SA issue (Story rejected)","5.5.0","","","4/19/2012","C4","Closed","4.00","1.500","2.500"
"00131035","Support Team","","Roman Melnyk","Frontgate","Turn off social sharing icons on Frontgate.com and GrandinRoad.com","","Feature Request/ Disable (No-Design)","5.4.1","4/17/2012","C1","Closed","4.00","1.500","3.000"
"00130974","Strategic  Integration","Other","Roman Melnyk","Bazaarvoice","INTERNAL: UI bugfix for Otto","5.3.2","","","4/4/2012","C4","Closed","0.50","0.500","3.500"
"00130963","Strategic  Integration","UI Migration","Roman Melnyk","Bazaarvoice","INTERNAL: DefaultUI migration to 5.3 for DollarTree","5.4.0","","","4/4/2012","C4","Closed","3.50","0.500","3.000"
"00130637","Strategic  Integration","UI Migration","Roman Melnyk","Bazaarvoice","INTERNAL: DefaultUI migration to 5.3 for Otto","5.3.1","","","4/2/2012","C4","Closed","5.00","1.000","3.000"
"00130525","Strategic  Integration","Other","Roman Melnyk","Bazaarvoice","INTERNAL: Update SA email templates to match common site appearance for HillCountryMemorial","5.3.1","","","3/29/2012","C4","Closed","3.00","1.000","3.000"
"00130247","Support Team","","Roman Melnyk","Bazaarvoice","INTERNAL: DefaultUI migration to 5.3 for TVSN","5.3.1","Feature Request/ Disable (No-Design)","5.3.1","3/29/2012","C4","Closed","3.00","1.500","3.500"
"00130240","Strategic  Integration","Other","Roman Melnyk","Bazaarvoice","INTERNAL: Functional bugfix on DollarTree","5.3.2","","","4/4/2012","C4","Closed","1.00","0.500","4.000"
"00129826","Strategic  Integration","Other","Roman Melnyk","Bazaarvoice","INTERNAL: UI bugfix for Promod-FR, -DE","5.3.1","","","3/27/2012","C4","Closed","0.00","2.000","3.000"
"00129289","Strategic  Integration","PIE","Roman Melnyk","Bazaarvoice","Review PIE procedure for integration with Responsys","5.3.0","","","3/29/2012","C4","Closed","","3.500","0.000"
"00128603","Strategic  Integration","PIE","Roman Melnyk","Milgard Windows (Masco)","PIE Enablement","5.3.1","","","4/2/2012","","Closed","8.00","6.500","6.000"
"00127464","Strategic  Integration","UI Migration","Roman Melnyk","Bazaarvoice","Hill Country Memorial Hospital - UI migration to 5.1","5.2.0","","","3/12/2012","C4","Closed","3.00","0.500","4.000"
"00127436","Strategic  Integration","PIE","Roman Melnyk","Bazaarvoice","PIE testing procedure - prepare confluence page","5.2.0","","","3/12/2012","C4","Closed","","1.500","5.000"
"00127398","Strategic  Integration","Social Commerce Upgrade","Roman Melnyk","Hill Country Memorial Hospital","enable legacy hosted auth","5.3.1","","","4/3/2012","C1","Closed","0.00","6.500","11.500"
"00126765","Support Team","","Roman Melnyk","HTC America","HTC America: SCI with Omniture","5.2.1","SCI","5.2.0","3/12/2012","","Closed","2.00","3.500","3.000"
"00126193","Strategic  Integration","UI Migration","Roman Melnyk","Bazaarvoice","QVC (http;//qvc.com): UI migrate to 5.1","5.2.1","","","3/12/2012","C4","Closed","5.00","1.000","6.000"
"00126191","Support Team","","Roman Melnyk","Bazaarvoice","QVC (http;//qvc.com): implement SCI with Coremetrics","5.2.0","SCI","5.2.0","3/12/2012","C4","Closed","2.00","3.500","4.000"
"00125928","Support Team","","Roman Melnyk","Bazaarvoice","Implement SCI with Google Analytics for Arc'teryx (arcteryx.com)","5.1.4","SCI","5.1.4","3/4/2012","C4","Closed","2.00","1.000","2.500"
"00125811","Support Team","","Roman Melnyk","Bazaarvoice","Tele2 - implement SCI with Google Analytics","5.1.4","SCI","5.1.3","3/4/2012","C4","Closed","3.00","0.000","3.000"
"00125701","Strategic  Integration","UI Migration","Roman Melnyk","Sony Electronics Asia Pacific","Migrate UI to 5.1","5.1.5","","","3/4/2012","C5","Closed","","0.000","6.000"
"00125154","Strategic  Integration","UI Migration","Roman Melnyk","Absolute Software","Absolute: migrate to 5.1","5.1.4","","","3/4/2012","","Closed","","0.000","6.500"
"00125013","Strategic  Integration","Other","Roman Melnyk","wanimo.com","RLP page title wrong","5.1.2","","","3/4/2012","C5","Closed","","0.500","1.500"
"00124681","Strategic  Integration","Other","Roman Melnyk","QVC","Social Alert integration with CheetahMail","5.6.0","","","5/2/2012","C2","In Progress","6.00","1.000","1.000"
"00123848","Strategic  Integration","Other","Roman Melnyk","Bazaarvoice","Feature investigation automation tool","5.5.0","","","3/4/2012","C4","Closed","","1.000","2.000"
"00123739","Support Team","","Roman Melnyk","Finish Line","Add social shares","5.1.2","Feature Request/ Disable (Design Required)","5.1.2","3/4/2012","C4","Closed","3.00","2.500","3.000"
"00123404","Strategic  Integration","Other","Roman Melnyk","Bazaarvoice","Customer Investigation","5.0.13","","","3/4/2012","C4","Closed","","0.000","23.000"
"00123153","Strategic  Integration","Other","Roman Melnyk","Barilla America, Inc.","Barilla - migrate UI to 5.0 +  bugfix","5.1.1","","","3/4/2012","C1","Closed","5.00","1.000","7.000"
"00123035","Support Team","","Roman Melnyk","Bazaarvoice","Clarksusa & Bostonshoe: migrate to 5.0","5.0.13","Data Migrations","","3/4/2012","C4","Closed","4.00","0.000","5.000"
"00122711","Support Team","","Roman Melnyk","Bazaarvoice","Living Direct, Inc: migrate to 5.0","5.0.12","Integration Fix","5.0.12","3/4/2012","C4","Closed","2.00","0.000","3.000"
"00122541","Strategic  Integration","Other","Roman Melnyk","test client","Fix UI bugs in mobile displays","5.2.0","","","3/4/2012","","Closed","4.00","1.000","4.000"
"00121843","Strategic  Integration","Other","Roman Melnyk","Kolcraft Enterprises","Fix bugs found during weekly release testing on production","5.2.1","","","3/19/2012","C1","Closed","0.00","0.000","4.500"
"00121840","Strategic  Integration","Other","Roman Melnyk","DDF Skincare (P&G)","Fix bugs, found during additional clients testing on Production","5.0.10","","","3/4/2012","C4","Closed","4.00","0.000","4.000"
"00121743","Support Team","","Roman Melnyk","Armstrong World Industries","Google +1 Icon","5.0.11","Text Change","5.0.11","3/4/2012","","Closed","1.00","0.250","3.000"
"00121548","Support Team","","Roman Melnyk","Promod","Mise à jour design - 2ème partie","5.0.10","Minor UI Change","","3/4/2012","C5","Closed","6.00","1.000","5.500"
"00117735","Strategic  Integration","PIE","Roman Melnyk","Thermo Fisher Scientific","PIE for Thermo Fisher / Piercenet.com","5.6.0","","","5/3/2012","C2","With Client","15.00","11.750","55.500"
"00117235","Strategic  Integration","PIE","Roman Melnyk","wanimo.com","WANIMO - White Label PIE","5.2.1","Invalid","","3/4/2012","C5","Closed","","7.500","9.500"
"00115639","Strategic  Integration","PIE","Roman Melnyk","True Value","PIE implementation for True Value","5.3.1","","","4/11/2012","C4","Closed","","25.000","27.500"
"00115054","Strategic  Integration","PIE","Roman Melnyk","Burpee Garden Products Co.","Add PIE to Burpee.com","5.3.0","","","4/9/2012","C1","Closed","4.00","20.500","30.000"
"00133218","Support Team","","Veronika Derkach","Bazaarvoice","Rayovac Industiry: SCI Implementation","5.6.0","SCI","","5/3/2012","C4","Closed","0.00","0.250","0.500"
"00133217","Support Team","","Veronika Derkach","Bazaarvoice","Rayovac: SCI implementation","5.6.0","SCI","","5/3/2012","C4","Closed","0.00","0.250","2.000"
"00131892","Support Team","","Veronika Derkach","Bazaarvoice","SCI for Dell","5.5.0","SCI","5.5.0","4/24/2012","C4","Closed","2.00","0.500","3.500"
"00131492","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","SamsungUK : Hosted Authentication","5.4.1","","","4/17/2012","C4","Closed","15.00","0.500","21.000"
"00131077","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","Golfsmith: 'Story comment confirmation' alert is failing","5.4.1","","","4/12/2012","C4","Closed","3.00","0.000","2.000"
"00131078","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","Ladydoma: issue found during testing BVC-95618","5.4.0","","","4/4/2012","C4","Closed","1.00","0.250","1.000"
"00131052","Support Team","","Veronika Derkach","Bazaarvoice","Belk - First and Last name fields need to be visible on submission form","5.4.0","Invalid","","4/24/2012","C4","Closed","0.50","3.250","2.500"
"00130495","Strategic  Integration","UI Migration","Veronika Derkach","Bazaarvoice","jjb: Migrate UI version 4.8 -> 5.1","5.4.1","","","4/24/2012","C4","Closed","5.00","0.000","6.250"
"00130493","Strategic  Integration","UI Migration","Veronika Derkach","Bazaarvoice","belk: Migrate UI version 4.8 -> 5.1","5.6.1","","","5/2/2012","C4","In Progress","5.00","0.000","5.500"
"00129961","Strategic  Integration","PIE","Veronika Derkach","Char-Griller","Email to Customer List","5.6.0","","","5/2/2012","","In Progress","4.00","1.750","11.000"
"00129729","Strategic  Integration","UI Migration","Veronika Derkach","Bazaarvoice","skullcandy: migrate UI version 4.8 -> 5.1","5.4.0","","","4/5/2012","C4","Closed","3.00","0.000","7.000"
"00129730","Strategic  Integration","UI Migration","Veronika Derkach","Bazaarvoice","virginmobileaustralia: Migrate UI version 4.8 -> 5.1","5.6.1","","","5/2/2012","C4","In Progress","2.00","0.000","6.000"
"00127953","Support Team","","Veronika Derkach","Lenovo Group Limited","Add 'Was this review helpful?' option to review content windows","5.2.1","Microsite Changes","5.2.1","3/29/2012","C4","AutoClosed - No Client Response","4.00","1.750","6.000"
"00127369","Strategic  Integration","Social Commerce Upgrade","Veronika Derkach","Journeys","enable hosted auth","5.1.6","","","3/9/2012","C4","Closed","10.00","1.000","20.000"
"00127255","Support Team","","Veronika Derkach","Belk","Turn off user authentication in Bazaarvoice reviews","5.2.1","Feature Request/ Disable (No-Design)","","4/5/2012","C1","Closed","4.00","0.750","7.000"
"00126921","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","homedepot migration to 5.1","5.3.1","","","4/3/2012","C4","In Progress","8.00","0.000","16.000"
"00125615","Strategic  Integration","Other","Veronika Derkach","Benchmark Brands (Footsmart.com)","Request SCI approval","5.1.4","","","3/4/2012","C1","Closed","1.50","0.500","1.500"
"00125601","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","Hosted Authentication for Land of Nod","5.1.5","","","3/4/2012","C4","Closed","10.00","1.500","19.000"
"00125056","Strategic  Integration","Other","Veronika Derkach","The Clarks Company North America","Clarks SCI Implementation","5.1.2","","","3/4/2012","","Closed","2.00","0.000","2.000"
"00124824","Support Team","","Veronika Derkach","Native Remedies","Review Submission Form Changes","5.1.5","Feature Request/ Disable (No-Design)","5.1.5","3/4/2012","","Closed","4.00","1.500","5.000"
"00123626","Support Team","","Veronika Derkach","Dell","Badges creation","5.1.4","Feature Request/ Disable (Design Required)","5.1.4","3/4/2012","C2","Closed","4.00","2.500","9.000"
"00123445","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","whatfrostbelieves - png issue fix","5.0.13","","","3/4/2012","C4","Closed","","0.000","3.000"
"00123401","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","Customer Investigation","5.0.13","","","3/4/2012","C4","Closed","","0.000","22.000"
"00122952","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","Panasonik-au Customer Investigation","5.0.12","","","3/4/2012","C4","Closed","","0.000","4.000"
"00122823","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","Calphalon migration to 5.1","5.2.1","","","3/19/2012","C4","Closed","","0.000","5.000"
"00122821","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","selectcomfort migration to 5.1","5.2.1","","","3/13/2012","C4","Closed","","0.000","5.000"
"00122580","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","3mobile migration to 5.0","5.2.1","","","3/13/2012","C4","Closed","","0.000","4.000"
"00122225","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","tgw migration to 5.1","5.3.1","","","4/12/2012","C4","Closed","10.00","0.000","11.000"
"00121973","Support Team","","Veronika Derkach","Stockmann","Typo in the review submission confirmation text","5.0.11","Minor UI Change","5.0.12","3/4/2012","C5","Closed","1.00","0.000","1.000"
"00121868","Strategic  Integration","Other","Veronika Derkach","Bazaarvoice","Ashford: display migration","5.0.12","","","3/4/2012","C4","Closed","5.00","0.000","3.000"
"00121555","Support Team","","Veronika Derkach","Ticketmaster","Ticketmaster: migrate to 5.0","5.0.9","Feature Request/ Disable (No-Design)","5.0.9","3/4/2012","C4","Closed","7.00","0.000","7.000"
"00121477","Support Team","","Veronika Derkach","Brother UK","Rejection Email - Reply to address","5.1.0","Social Alerts","5.1.0","3/4/2012","","Closed","1.00","0.000","2.000"
"00121302","Support Team","","Veronika Derkach","Bilka","read only version of reviews and q&a?","5.1.5","Feature Request/ Disable (No-Design)","","3/4/2012","C5","AutoClosed - No Client Response","2.00","2.250","8.000"
"00120542","Strategic  Integration","Social Commerce Upgrade","Veronika Derkach","Samsung Europe","Host Authentication","5.5.1","","","5/3/2012","","In Progress","","0.750","15.000"
"00119810","Support Team","","Veronika Derkach","Kelley Blue Book","ReviewOriginationID","5.0.9","Feed Edit","5.0.10","3/4/2012","C1","Closed","1.50","1.500","3.000"
"00113988","Support Team","","Veronika Derkach","Herrschners","syndicate voice for google feed matching. Ek Success","","Feed Enablement","","5/2/2012","6","Awaiting Client Response","2.00","1.250","7.000"
"00133209","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaarvoice","LowesCreativeIdeasi: UI migration to 5.3","5.6.0","","","5/3/2012","C4","In Progress","5.00","0.000","5.000"
"00132803","Support Team","","Volodymyr Tretiak","Bazaarvoice","Star ratings missing labels","5.6.0","Feature Request/ Disable (No-Design)","5.6.0","5/3/2012","C4","Closed","4.00","0.500","4.000"
"00132453","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaarvoice","Menswearhouse: UI migration to 5.3","5.5.1","","","4/24/2012","C4","Closed","3.00","0.500","4.000"
"00132374","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaarvoice","Canon-au migration to 5.3","5.5.1","","","4/24/2012","C4","Closed","5.00","0.500","4.000"
"00131146","Strategic  Integration","Other","Volodymyr Tretiak","Bazaarvoice","SCI Request for Hach","5.5.1","","","4/18/2012","C4","Closed","3.00","","3.000"
"00131059","Strategic  Integration","Other","Volodymyr Tretiak","Bazaarvoice","Sheplers: incorrect alert configuration","5.6.1","Social Alerts","","5/3/2012","C4","In Progress","8.50","1.000","10.000"
"00131057","Support Team","","Volodymyr Tretiak","Bazaarvoice","Ainsworth: Issues found during testing BVC-119570","","Minor UI Change","5.3.1","4/3/2012","C4","Closed","2.00","0.000","1.000"
"00131056","Support Team","","Volodymyr Tretiak","Bazaarvoice","Frigidaire: Migrate UI version 4.7 -> 5.3","5.3.1","Invalid","5.4.1","4/9/2012","C4","Closed","5.00","0.000","3.000"
"00131055","Support Team","","Volodymyr Tretiak","Bazaarvoice","Gevalia: Migrate UI version 4.9 -> 5.3","5.3.1","Invalid","5.4.1","4/9/2012","C4","Closed","5.00","0.000","5.500"
"00130977","Support Team","","Volodymyr Tretiak","Lysol (Reckitt)","Please enable Generic Review Submission Form for Lysol","5.5.1","Feature Request/ Disable (Design Required)","","4/20/2012","C6","Closed","","1.000","3.000"
"00130719","Strategic  Integration","Social Commerce Upgrade","Volodymyr Tretiak","LD Products/4inkjets","LD Products - Smart SEO Basic","5.5.1","","","5/1/2012","C1","In Progress","30.00","0.000","29.000"
"00130622","Strategic  Integration","Other","Volodymyr Tretiak","Bazaarvoice","SCI Request for Gevalia","5.4.0","","","4/6/2012","C4","Closed","3.00","0.500","3.000"
"00130253","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaarvoice","grainger: Migrate UI version 5.0 -> 5.3","5.5.1","Invalid","","4/18/2012","C4","New","4.50","0.000","4.500"
"00129957","Strategic  Integration","Other","Volodymyr Tretiak","Bazaarvoice","SCI Request for Fujitsu","5.3.1","SCI","","4/3/2012","C4","Closed","3.00","0.500","3.000"
"00129839","Support Team","","Volodymyr Tretiak","Groupe MMA","mails envoyés aux contributeurs : peut-on en supprimer ?","5.5.1","Feature Request/ Disable (No-Design)","","4/27/2012","","In Progress","6.00","0.500","5.000"
"00129735","Support Team","","Volodymyr Tretiak","Bazaarvoice","Dotti-au: UI migration to 5.1","5.2.1","Invalid","5.2.2","3/23/2012","C4","Closed","3.00","0.000","3.000"
"00129726","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaarvoice","Opgi: UI migration to 5.1","5.5.1","Invalid","","5/1/2012","C4","In Progress","5.00","0.500","10.500"
"00129396","Support Team","","Volodymyr Tretiak","Bazaarvoice","Canadiantire: Migrate UI version 4.7 -> 5.1","5.2.1","Invalid","5.2.2","3/23/2012","C4","Closed","5.50","0.000","6.000"
"00129383","Support Team","","Volodymyr Tretiak","Bazaarvoice","onehanesplace: UI Migration version 4.7 -> 5.1","5.2.1","Invalid","5.2.1","3/19/2012","C4","Closed","4.00","0.500","4.500"
"00129381","Support Team","UI Migration","Volodymyr Tretiak","Bazaarvoice","Scotchbrite - UI migration 4.7 -> 5.1","5.2.1","Invalid","5.2.1","3/14/2012","C4","Closed","2.00","0.500","1.000"
"00129309","Strategic  Integration","UI Migration","Volodymyr Tretiak","Tween Brands","Tween: UI nigration 4.7 --> 5.1","5.2.1","","","3/14/2012","C4","Closed","3.00","0.000","2.500"
"00128767","Support Team","","Volodymyr Tretiak","Bazaarvoice","SCI request for tween","5.2.1","SCI","5.2.1","3/13/2012","C4","Closed","3.00","0.500","2.500"
"00128745","Strategic  Integration","PIE","Volodymyr Tretiak","Bing Lee","Setup needed","5.5.1","","","4/24/2012","C5","In Progress","2.00","0.000","2.500"
"00128491","Strategic  Integration","UI Migration","Volodymyr Tretiak","St. Ives (Alberto-Culver)","Stives: UI migration to 5.1","5.2.0","","","3/9/2012","C4","Closed","5.00","0.000","4.000"
"00128489","Strategic  Integration","UI Migration","Volodymyr Tretiak","Nexxus (Alberto-Culver)","Nexxus: UI migration to 5.1","5.2.0","","","3/9/2012","C4","Closed","5.00","0.000","4.000"
"00128089","Support Team","","Volodymyr Tretiak","Tommy Bahama","Update R&R Submission Preview page with same design elements from new Stories design","5.2.1","Minor UI Change","5.2.1","3/15/2012","","Closed","5.00","1.000","4.000"
"00126495","Strategic  Integration","UI Migration","Volodymyr Tretiak","Journeys","uiVersion to 5.1","5.1.5","","","3/4/2012","C4","Closed","","0.000","3.000"
"00126224","Support Team","","Volodymyr Tretiak","Bazaarvoice","SCI for Frigidaire","5.1.4","SCI","5.1.4","3/4/2012","C4","Closed","","1.000","5.500"
"00125838","Support Team","","Volodymyr Tretiak","Nexxus (Alberto-Culver)","Need to start storing emails in Workbench","5.2.1","Feature Request/ Disable (No-Design)","5.2.1","3/15/2012","C4","Closed","7.00","2.000","10.000"
"00125159","Strategic  Integration","PIE","Volodymyr Tretiak","The Entertainer","PIE implementation request","5.3.1","","","4/5/2012","C5","Closed","0.00","5.000","14.000"
"00124895","Strategic  Integration","UI Migration","Volodymyr Tretiak","La Redoute UK","laredoute-en: UI migration 4.7 -> 5.1","5.1.2","","","3/4/2012","","Closed","4.00","0.000","3.500"
"00124810","Strategic  Integration","UI Migration","Volodymyr Tretiak","Bazaarvoice","tdmortgage: Migrate UI version 4.9 -> 5.1","5.1.2","","","3/4/2012","C4","Closed","2.00","0.000","3.000"
"00123982","Support Team","","Volodymyr Tretiak","Carhartt, Inc.","Carhartt:  Unprovision Showcase Syndication services","5.1.2","Feature Request/ Disable (No-Design)","","3/4/2012","C4","Ready for Release","0.50","2.000","0.500"
"00123623","Strategic  Integration","Other","Volodymyr Tretiak","Coach","Coach: Migrate UI version 4.7 -> 5.0","5.0.13","","","3/4/2012","C1","Closed","5.00","0.000","3.000"
"00123429","Support Team","","Volodymyr Tretiak","Tommy Bahama","Tommy Bahama Needs to Upgrade to the 5.1 UI and SCI Version To Enable Reporting","5.1.2","Invalid","","4/19/2012","","Ready for Release","0.00","0.000","1.500"
"00123433","Strategic  Integration","Other","Volodymyr Tretiak","Home Depot Canada","Home Depot Multi-View Submission","5.1.3","","","3/4/2012","C2","Closed","30.00","0.500","3.500"
"00123146","Strategic  Integration","Other","Volodymyr Tretiak","homebase","Homebase: issue found during testing BVC-112573","5.0.13","","","3/4/2012","","Closed","3.00","0.500","2.000"
"00122941","Strategic  Integration","Other","Volodymyr Tretiak","SkinStore","Skinstore: UI migration to 5.0","5.0.12","","","3/4/2012","C4","Closed","4.00","0.000","4.000"
"00122806","Strategic  Integration","Other","Volodymyr Tretiak","Wiggle","Wiggle: UI migration 4.7 -> 5.0","5.0.12","","","3/4/2012","C5","Closed","5.00","0.500","3.000"
"00122236","Strategic  Integration","Other","Volodymyr Tretiak","Bazaarvoice","Tirebuyer: UI migration to 5.0","5.0.11","","","3/4/2012","C4","Closed","6.00","0.000","0.500"
"00122047","Strategic  Integration","Other","Volodymyr Tretiak","Eukanuba (P&G)","Eukanuba:UI migration to 5.0","5.0.10","","","3/4/2012","C4","Closed","","0.500",""
"00121960","Strategic  Integration","Other","Volodymyr Tretiak","Fujitsu America","Fujitsu: UI migration to 5.0","5.0.10","Invalid","","3/4/2012","C4","Closed","3.00","","1.000"
"00121775","Support Team","","Volodymyr Tretiak","","Wiggle (PRR, A&A): Issues found during testing BVC-95317","5.0.12","QA Ticket","","1/10/2012","","Closed","","0.500","1.000"
"00121773","Support Team","","Volodymyr Tretiak","","Eukanuba: no return link","5.0.10","QA Ticket","5.0.11","12/26/2011","","Closed","1.00","0.500","0.000"
"00121769","Strategic  Integration","Other","Volodymyr Tretiak","Bazaarvoice","EvansCycles: problem with Social Answering","5.5.1","QA Ticket","","4/18/2012","C4","In Progress","","0.000","1.000"
"00121286","Support Team","","Volodymyr Tretiak","Epson America, Inc.","Epson Reivew Email Update Request","5.1.3","Minor UI Change","","3/4/2012","C1","Closed","","1.500","1.000"
"00119098","Strategic  Integration","PIE","Volodymyr Tretiak","Deals Direct","Set up White Label PIE","5.5.1","","","4/22/2012","C5","Ready for Release","","3.500","9.000"
"00114182","Strategic  Integration","PIE","Volodymyr Tretiak","Gresvig","G-Sport/ G-Max PIE implementation","5.2.1","","","3/20/2012","C5","Ready for Release","0.00","4.000","17.500"
"00114041","Strategic  Integration","PIE","Volodymyr Tretiak","Gresvig","Intersport PIE implementation","5.2.1","","","3/20/2012","C5","Ready for Release","15.00","2.500","15.500"
"00132664","Support Team","","Yurii Vykaliuk","Canon U.S.A., Inc.","UI Migration and Speed-Optimized Markup","5.5.1","Feed Enablement","","5/3/2012","C4","In Progress","","0.500","1.500"
"00130515","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice","Intercontinental: Migrate UI version to 5.1","5.5.1","","","4/26/2012","C4","In Progress","1.00","","9.000"
"00130509","Support Team","","Yurii Vykaliuk","Bazaarvoice","SCI for Intercontinental","5.5.1","SCI","","4/27/2012","C4","In Progress","1.00","1.500","6.500"
"00130387","Strategic  Integration","Other","Yurii Vykaliuk","L.L.Bean","Stories & Reviews - Rejected","5.5.1","","","5/4/2012","C4","In Progress","2.00","3.500","21.500"
"00130297","Support Team","","Yurii Vykaliuk","Harman International (aka Harman-Kardon)","PDP - WRITE A REVIEW is missing from the User Reviews section when there is 1 current review for a product","5.4.1","Feature Request/ Disable (No-Design)","","4/24/2012","C4","Closed","8.00","2.000","8.500"
"00129863","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice","Canon: Migrate UI version to 5.1","5.5.1","","","5/3/2012","C4","Closed","1.50","","5.000"
"00129859","Support Team","","Yurii Vykaliuk","Bazaarvoice","SCI for AmericanMuscle","5.3.0","SCI","","4/24/2012","C4","Closed","2.00","1.000","4.500"
"00129338","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice","Frenchconnection (R&R): Issues found during testing BVC-117964","5.5.1","","","4/26/2012","C4","In Progress","1.00","0.000","5.000"
"00129266","Strategic  Integration","Social Commerce Upgrade","Yurii Vykaliuk","Cutco Knives (Vector Marketing)","Facebook Auth not working","5.2.1","","","3/22/2012","C4","Closed","3.00","1.500","5.000"
"00127877","Support Team","","Yurii Vykaliuk","L.L.Bean","Contributor badges","5.2.1","Feature Request/ Disable (No-Design)","","3/20/2012","C4","Closed","0.00","2.500","6.000"
"00127594","Support Team","","Yurii Vykaliuk","L.L.Bean","A&A submission form","5.2.0","Text Change","","3/9/2012","C4","Closed","0.00","0.500","1.000"
"00127371","Support Team","","Yurii Vykaliuk","Canon U.S.A., Inc.","Add Border in Ratings div","","Minor UI Change","","4/4/2012","C4","Closed","0.00","2.000","3.500"
"00127101","Strategic  Integration","Other","Yurii Vykaliuk","Bazaarvoice","Dermalogica: Migrate UI version to 5.1","5.4.1","","","4/24/2012","C4","Closed","0.00","2.500","6.500"
"00126369","Support Team","","Yurii Vykaliuk","Bazaarvoice","SCI for Dermalogica","5.1.4","SCI","5.1.4","3/4/2012","C4","Closed","3.00","0.500","3.000"
"00126374","Support Team","","Yurii Vykaliuk","Bazaarvoice","SCI for Loblaw","5.1.4","SCI","5.1.4","3/4/2012","C4","Closed","2.00","0.500","3.000"
"00126371","Support Team","","Yurii Vykaliuk","Bazaarvoice","SCI for Paris","5.1.4","SCI","5.1.4","3/4/2012","C4","Closed","2.00","0.000","2.500"
